month,lon,lat,depth,don,dop,doc
4,-96.9379,-67.0002,952.7,-999.0,-999.0,41.6232
4,-96.9379,-67.0002,1051.3,-999.0,-999.0,41.546325
4,-96.9379,-67.0002,1149.7,-999.0,-999.0,41.05125
4,-96.9379,-67.0002,1247.8,-999.0,-999.0,40.880075
4,-96.9379,-67.0002,1346.7,-999.0,-999.0,40.8032
4,-96.9379,-67.0002,1445.4,-999.0,-999.0,40.880075
4,-96.9379,-67.0002,1543.3,-999.0,-999.0,40.726325
4,-96.9379,-67.0002,1711.1,-999.0,-999.0,41.25625
4,-96.9379,-67.0002,1907.1,-999.0,-999.0,41.273675
4,-96.9379,-67.0002,2132.4,-999.0,-999.0,40.33375
4,-96.9379,-67.0002,2377.3,-999.0,-999.0,40.564375
4,-96.9379,-67.0002,2621.1,-999.0,-999.0,40.3768
4,-96.9379,-67.0002,2865.9,-999.0,-999.0,40.42805
4,-96.9379,-67.0002,3143.8,-999.0,-999.0,40.521325
4,-96.9379,-67.0002,3437.1,-999.0,-999.0,40.54695
4,-96.9379,-67.0002,3728.7,-999.0,-999.0,40.761175
4,-96.9379,-67.0002,4019.8,-999.0,-999.0,40.709925
4,-96.9379,-67.0002,4311.9,-999.0,-999.0,41.41
4,-96.9379,-67.0002,4505.7,-999.0,-999.0,41.187575
4,-96.9379,-67.0002,4665.7,-999.0,-999.0,41.0082
4,-94.3881,-67.0001,4.6,5.09,-999.0,45.935375
4,-94.3881,-67.0001,24.8,5.18,-999.0,46.376125
4,-94.3881,-67.0001,49.0,4.34,-999.0,46.376125
4,-94.3881,-67.0001,73.6,3.58,-999.0,43.791075
4,-94.3881,-67.0001,98.6,3.13,-999.0,42.97005
4,-94.3881,-67.0001,148.6,2.56,-999.0,42.46165
4,-94.3881,-67.0001,197.6,2.32,-999.0,42.0291
4,-94.3881,-67.0001,247.2,-999.0,-999.0,41.71545
4,-94.3881,-67.0001,296.3,-999.0,-999.0,41.57195
4,-94.3881,-67.0001,346.3,-999.0,-999.0,41.46125
4,-94.3881,-67.0001,395.4,-999.0,-999.0,41.486875
4,-94.3881,-67.0001,493.9,-999.0,-999.0,41.367975
4,-94.3881,-67.0001,592.3,-999.0,-999.0,41.630375
4,-94.3881,-67.0001,691.8,-999.0,-999.0,41.359775
4,-94.3881,-67.0001,789.6,-999.0,-999.0,41.097375
4,-94.3881,-67.0001,889.5,-999.0,-999.0,40.81755
4,-94.3881,-67.0001,987.8,-999.0,-999.0,40.8934
4,-94.3881,-67.0001,1086.0,-999.0,-999.0,40.394225
4,-94.3881,-67.0001,1184.6,-999.0,-999.0,40.5121
4,-94.3881,-67.0001,1282.6,-999.0,-999.0,40.30095
4,-94.3881,-67.0001,1381.7,-999.0,-999.0,39.9873
4,-94.3881,-67.0001,1479.0,-999.0,-999.0,40.394225
4,-94.3881,-67.0001,1577.4,-999.0,-999.0,40.359375
4,-94.3881,-67.0001,1774.6,-999.0,-999.0,40.1308
4,-94.3881,-67.0001,1971.3,-999.0,-999.0,40.402425
4,-94.3881,-67.0001,2215.7,-999.0,-999.0,40.470075
4,-94.3881,-67.0001,2461.1,-999.0,-999.0,40.3686
4,-94.3881,-67.0001,2704.8,-999.0,-999.0,40.207675
4,-94.3881,-67.0001,2949.4,-999.0,-999.0,39.9955
4,-94.3881,-67.0001,3242.5,-999.0,-999.0,40.19025
4,-94.3881,-67.0001,3534.0,-999.0,-999.0,40.32555
4,-94.3881,-67.0001,3825.7,-999.0,-999.0,40.69045
4,-94.3881,-67.0001,4117.7,-999.0,-999.0,41.046125
4,-94.3881,-67.0001,4408.4,-999.0,-999.0,41.44485
4,-94.3881,-67.0001,4505.5,-999.0,-999.0,41.34235
4,-94.3881,-67.0001,4585.5,-999.0,-999.0,41.419225
4,-91.8373,-67.0002,2.3,3.73,-999.0,46.7482
4,-91.8373,-67.0002,34.6,4.02,-999.0,46.361775
4,-91.8373,-67.0002,58.9,4.38,-999.0,45.918975
4,-91.8373,-67.0002,83.9,4.03,-999.0,44.873475
4,-91.8373,-67.0002,113.6,3.56,-999.0,44.317925
4,-91.8373,-67.0002,163.4,2.76,-999.0,44.1734
4,-91.8373,-67.0002,213.1,-999.0,-999.0,43.159675
4,-91.8373,-67.0002,262.6,-999.0,-999.0,42.604125
4,-91.8373,-67.0002,311.3,-999.0,-999.0,41.734925
4,-91.8373,-67.0002,360.7,-999.0,-999.0,41.847675
4,-91.8373,-67.0002,429.2,-999.0,-999.0,41.558625
4,-91.8373,-67.0002,529.1,-999.0,-999.0,41.236775
4,-91.8373,-67.0002,627.5,-999.0,-999.0,41.203975
4,-91.8373,-67.0002,725.1,-999.0,-999.0,40.80935
4,-91.8373,-67.0002,824.4,-999.0,-999.0,41.099425
4,-91.8373,-67.0002,923.6,-999.0,-999.0,41.05945
4,-91.8373,-67.0002,1021.2,-999.0,-999.0,40.865725
4,-91.8373,-67.0002,1121.0,-999.0,-999.0,40.584875
4,-91.8373,-67.0002,1218.7,-999.0,-999.0,40.681225
4,-91.8373,-67.0002,1317.3,-999.0,-999.0,40.697625
4,-91.8373,-67.0002,1415.6,-999.0,-999.0,40.7458
4,-91.8373,-67.0002,1513.3,-999.0,-999.0,40.81755
4,-91.8373,-67.0002,1641.6,-999.0,-999.0,40.7376
4,-91.8373,-67.0002,1838.4,-999.0,-999.0,40.552075
4,-91.8373,-67.0002,2054.1,-999.0,-999.0,40.552075
4,-91.8373,-67.0002,2298.8,-999.0,-999.0,40.2948
4,-91.8373,-67.0002,2543.7,-999.0,-999.0,40.5285
4,-91.8373,-67.0002,2788.4,-999.0,-999.0,40.447525
4,-91.8373,-67.0002,3046.3,-999.0,-999.0,40.5039
4,-91.8373,-67.0002,3338.7,-999.0,-999.0,40.906725
4,-91.8373,-67.0002,3631.7,-999.0,-999.0,40.85035
4,-91.8373,-67.0002,3923.5,-999.0,-999.0,40.689425
4,-91.8373,-67.0002,4214.3,-999.0,-999.0,41.5535
4,-91.8373,-67.0002,4384.7,-999.0,-999.0,41.890725
4,-91.8373,-67.0002,4530.1,-999.0,-999.0,41.786175
4,-91.8373,-67.0002,4630.0,-999.0,-999.0,41.5986
4,-89.285,-67.0,3.9,4.48,-999.0,46.5268
4,-89.285,-67.0,19.5,3.83,-999.0,46.33
4,-89.285,-67.0,39.4,4.02,-999.0,45.76625
4,-89.285,-67.0,63.8,3.97,-999.0,45.2107
4,-89.285,-67.0,89.6,3.7,-999.0,44.485
4,-89.285,-67.0,133.8,3.34,-999.0,43.784925
4,-89.285,-67.0,182.5,2.71,-999.0,42.776325
4,-89.285,-67.0,231.8,-999.0,-999.0,42.5457
4,-89.285,-67.0,282.3,-999.0,-999.0,41.700075
4,-89.285,-67.0,330.3,-999.0,-999.0,41.4182
4,-89.285,-67.0,380.1,-999.0,-999.0,40.94875
4,-89.285,-67.0,429.7,-999.0,-999.0,41.033825
4,-89.285,-67.0,479.7,-999.0,-999.0,40.623825
4,-89.285,-67.0,558.5,-999.0,-999.0,40.94055
4,-89.285,-67.0,656.6,-999.0,-999.0,41.16195
4,-89.285,-67.0,755.8,-999.0,-999.0,40.880075
4,-89.285,-67.0,854.9,-999.0,-999.0,41.04305
4,-89.285,-67.0,953.0,-999.0,-999.0,41.1025
4,-89.285,-67.0,1051.2,-999.0,-999.0,41.376175
4,-89.285,-67.0,1149.6,-999.0,-999.0,40.84625
4,-89.285,-67.0,1248.9,-999.0,-999.0,40.9057
4,-89.285,-67.0,1346.8,-999.0,-999.0,40.94875
4,-89.285,-67.0,1445.7,-999.0,-999.0,41.076875
4,-89.285,-67.0,1543.9,-999.0,-999.0,41.35875
4,-89.285,-67.0,1710.7,-999.0,-999.0,41.187575
4,-89.285,-67.0,1906.8,-999.0,-999.0,41.45305
4,-89.285,-67.0,2132.3,-999.0,-999.0,41.238825
4,-89.285,-67.0,2377.3,-999.0,-999.0,41.845625
4,-89.285,-67.0,2621.6,-999.0,-999.0,41.97375
4,-89.285,-67.0,2865.5,-999.0,-999.0,41.238825
4,-89.285,-67.0,3145.1,-999.0,-999.0,41.230625
4,-89.285,-67.0,3436.7,-999.0,-999.0,41.86305
4,-89.285,-67.0,3728.7,-999.0,-999.0,41.495075
4,-89.285,-67.0,4020.3,-999.0,-999.0,41.581175
4,-89.285,-67.0,4165.7,-999.0,-999.0,41.495075
4,-89.285,-67.0,4311.8,-999.0,-999.0,41.16195
4,-86.7341,-67.0002,4.8,3.97,-999.0,45.508975
4,-86.7341,-67.0002,24.1,4.18,-999.0,44.91345
4,-86.7341,-67.0002,48.8,3.94,-999.0,44.826325
4,-86.7341,-67.0002,74.2,3.43,-999.0,42.864475
4,-86.7341,-67.0002,99.0,3.1,-999.0,42.347875
4,-86.7341,-67.0002,147.9,2.57,-999.0,42.8163
4,-86.7341,-67.0002,197.9,2.52,-999.0,42.267925
4,-86.7341,-67.0002,246.9,-999.0,-999.0,41.6724
4,-86.7341,-67.0002,296.8,-999.0,-999.0,41.6642
4,-86.7341,-67.0002,347.0,-999.0,-999.0,41.657025
4,-86.7341,-67.0002,395.1,-999.0,-999.0,41.386425
4,-86.7341,-67.0002,444.8,-999.0,-999.0,41.529925
4,-86.7341,-67.0002,494.1,-999.0,-999.0,41.61705
4,-86.7341,-67.0002,593.1,-999.0,-999.0,41.6806
4,-86.7341,-67.0002,691.4,-999.0,-999.0,41.458175
4,-86.7341,-67.0002,790.3,-999.0,-999.0,41.47355
4,-86.7341,-67.0002,888.7,-999.0,-999.0,41.076875
4,-86.7341,-67.0002,986.9,-999.0,-999.0,40.73555
4,-86.7341,-67.0002,1086.2,-999.0,-999.0,40.22715
4,-86.7341,-67.0002,1184.0,-999.0,-999.0,40.242525
4,-86.7341,-67.0002,1283.0,-999.0,-999.0,40.068275
4,-86.7341,-67.0002,1381.4,-999.0,-999.0,40.195375
4,-86.7341,-67.0002,1479.6,-999.0,-999.0,40.322475
4,-86.7341,-67.0002,1577.8,-999.0,-999.0,40.4096
4,-86.7341,-67.0002,1774.0,-999.0,-999.0,40.170775
4,-86.7341,-67.0002,1970.4,-999.0,-999.0,40.051875
4,-86.7341,-67.0002,2215.8,-999.0,-999.0,40.10005
4,-86.7341,-67.0002,2460.6,-999.0,-999.0,40.33785
4,-86.7341,-67.0002,2705.1,-999.0,-999.0,40.48135
4,-86.7341,-67.0002,2949.5,-999.0,-999.0,40.59205
4,-86.7341,-67.0002,3242.0,-999.0,-999.0,39.996525
4,-86.7341,-67.0002,3535.3,-999.0,-999.0,40.178975
4,-86.7341,-67.0002,3825.7,-999.0,-999.0,40.7909
4,-86.7341,-67.0002,4117.3,-999.0,-999.0,41.6724
4,-86.7341,-67.0002,4262.5,-999.0,-999.0,41.5617
4,-86.7341,-67.0002,4312.4,-999.0,-999.0,41.5371
4,-84.1834,-67.0001,2.1,3.77,-999.0,47.0393
4,-84.1834,-67.0001,34.6,3.78,-999.0,46.620075
4,-84.1834,-67.0001,59.6,3.0,-999.0,45.988675
4,-84.1834,-67.0001,83.7,2.7,-999.0,44.160075
4,-84.1834,-67.0001,108.3,2.88,-999.0,43.016175
4,-84.1834,-67.0001,132.8,2.81,-999.0,42.7507
4,-84.1834,-67.0001,163.7,2.61,-999.0,42.23
4,-84.1834,-67.0001,211.3,-999.0,-999.0,42.452425
4,-84.1834,-67.0001,262.6,-999.0,-999.0,42.306875
4,-84.1834,-67.0001,311.0,-999.0,-999.0,41.802575
4,-84.1834,-67.0001,360.6,-999.0,-999.0,41.683675
4,-84.1834,-67.0001,410.5,-999.0,-999.0,41.495075
4,-84.1834,-67.0001,459.6,-999.0,-999.0,41.529925
4,-84.1834,-67.0001,528.5,-999.0,-999.0,41.486875
4,-84.1834,-67.0001,627.7,-999.0,-999.0,41.05125
4,-84.1834,-67.0001,726.3,-999.0,-999.0,40.8975
4,-84.1834,-67.0001,825.1,-999.0,-999.0,40.64945
4,-84.1834,-67.0001,923.7,-999.0,-999.0,40.74375
4,-84.1834,-67.0001,1022.0,-999.0,-999.0,40.966175
4,-84.1834,-67.0001,1120.9,-999.0,-999.0,40.777575
4,-84.1834,-67.0001,1218.5,-999.0,-999.0,40.453675
4,-84.1834,-67.0001,1317.6,-999.0,-999.0,40.63305
4,-84.1834,-67.0001,1415.8,-999.0,-999.0,40.42805
4,-84.1834,-67.0001,1513.9,-999.0,-999.0,40.1718
4,-84.1834,-67.0001,1642.0,-999.0,-999.0,39.975
4,-84.1834,-67.0001,1838.2,-999.0,-999.0,40.2743
4,-84.1834,-67.0001,2053.9,-999.0,-999.0,40.197425
4,-84.1834,-67.0001,2299.2,-999.0,-999.0,40.359375
4,-84.1834,-67.0001,2543.7,-999.0,-999.0,41.076875
4,-84.1834,-67.0001,2787.4,-999.0,-999.0,41.0
4,-84.1834,-67.0001,3046.5,-999.0,-999.0,40.863675
4,-84.1834,-67.0001,3339.2,-999.0,-999.0,41.495075
4,-84.1834,-67.0001,3631.7,-999.0,-999.0,41.35875
4,-84.1834,-67.0001,3923.5,-999.0,-999.0,41.46945
4,-84.1834,-67.0001,4116.6,-999.0,-999.0,41.6068
4,-84.1834,-67.0001,4316.2,-999.0,-999.0,41.478675
4,-81.633,-67.0,3.3,4.97,-999.0,46.64775
4,-81.633,-67.0,19.5,4.1,-999.0,45.45055
4,-81.633,-67.0,38.7,4.29,-999.0,46.5965
4,-81.633,-67.0,64.2,4.08,-999.0,45.476175
4,-81.633,-67.0,88.8,3.66,-999.0,43.952
4,-81.633,-67.0,114.2,3.08,-999.0,42.968
4,-81.633,-67.0,139.0,2.52,-999.0,42.89625
4,-81.633,-67.0,183.0,2.6,-999.0,42.69125
4,-81.633,-67.0,232.5,-999.0,-999.0,42.24025
4,-81.633,-67.0,282.0,-999.0,-999.0,41.948125
4,-81.633,-67.0,330.5,-999.0,-999.0,40.699675
4,-81.633,-67.0,381.4,-999.0,-999.0,40.636125
4,-81.633,-67.0,429.6,-999.0,-999.0,40.10005
4,-81.633,-67.0,480.1,-999.0,-999.0,40.18
4,-81.633,-67.0,558.0,-999.0,-999.0,40.58795
4,-81.633,-67.0,657.7,-999.0,-999.0,40.508
4,-81.633,-67.0,756.9,-999.0,-999.0,40.476225
4,-81.633,-67.0,855.5,-999.0,-999.0,40.508
4,-81.633,-67.0,952.7,-999.0,-999.0,40.396275
4,-81.633,-67.0,1052.1,-999.0,-999.0,40.25995
4,-81.633,-67.0,1150.2,-999.0,-999.0,40.060075
4,-81.633,-67.0,1248.6,-999.0,-999.0,39.803825
4,-81.633,-67.0,1347.3,-999.0,-999.0,40.3399
4,-81.633,-67.0,1445.9,-999.0,-999.0,40.23535
4,-81.633,-67.0,1543.8,-999.0,-999.0,40.699675
4,-81.633,-67.0,1710.6,-999.0,-999.0,40.4834
4,-81.633,-67.0,1906.8,-999.0,-999.0,39.947325
4,-81.633,-67.0,2132.8,-999.0,-999.0,39.779225
4,-81.633,-67.0,2377.6,-999.0,-999.0,40.24355
4,-81.633,-67.0,2621.1,-999.0,-999.0,40.812425
4,-81.633,-67.0,2866.2,-999.0,-999.0,41.0041
4,-81.633,-67.0,3144.8,-999.0,-999.0,41.228575
4,-81.633,-67.0,3436.5,-999.0,-999.0,41.5002
4,-81.633,-67.0,3728.5,-999.0,-999.0,41.4838
4,-81.633,-67.0,4020.5,-999.0,-999.0,41.636525
4,-81.633,-67.0,4135.4,-999.0,-999.0,41.380275
4,-79.063,-67.0,1.9,4.41,-999.0,47.31195
4,-79.063,-67.0,34.6,4.36,-999.0,47.10695
4,-79.063,-67.0,59.3,4.07,-999.0,46.79125
4,-79.063,-67.0,84.1,3.64,-999.0,44.246175
4,-79.063,-67.0,108.7,3.21,-999.0,42.3243
4,-79.063,-67.0,133.0,2.84,-999.0,42.161325
4,-79.063,-67.0,162.9,2.78,-999.0,41.478675
4,-79.063,-67.0,213.5,-999.0,-999.0,41.56375
4,-79.063,-67.0,261.7,-999.0,-999.0,41.3157
4,-79.063,-67.0,311.6,-999.0,-999.0,41.033825
4,-79.063,-67.0,360.3,-999.0,-999.0,41.26445
4,-79.063,-67.0,410.3,-999.0,-999.0,41.341325
4,-79.063,-67.0,459.9,-999.0,-999.0,41.4018
4,-79.063,-67.0,528.3,-999.0,-999.0,41.2132
4,-79.063,-67.0,628.3,-999.0,-999.0,41.128125
4,-79.063,-67.0,726.3,-999.0,-999.0,40.923125
4,-79.063,-67.0,824.9,-999.0,-999.0,40.7007
4,-79.063,-67.0,922.5,-999.0,-999.0,40.44445
4,-79.063,-67.0,1023.1,-999.0,-999.0,40.43625
4,-79.063,-67.0,1119.9,-999.0,-999.0,40.418825
4,-79.063,-67.0,1218.7,-999.0,-999.0,40.3932
4,-79.063,-67.0,1317.4,-999.0,-999.0,40.4957
4,-79.063,-67.0,1416.2,-999.0,-999.0,40.615625
4,-79.063,-67.0,1514.3,-999.0,-999.0,40.623825
4,-79.063,-67.0,1611.8,-999.0,-999.0,40.2743
4,-79.063,-67.0,1710.0,-999.0,-999.0,40.0693
4,-79.063,-67.0,1838.4,-999.0,-999.0,40.418825
4,-79.063,-67.0,2053.3,-999.0,-999.0,40.410625
4,-79.063,-67.0,2298.5,-999.0,-999.0,40.205625
4,-79.063,-67.0,2543.3,-999.0,-999.0,40.564375
4,-79.063,-67.0,2787.0,-999.0,-999.0,40.74375
4,-79.063,-67.0,3046.4,-999.0,-999.0,41.443825
4,-79.063,-67.0,3339.4,-999.0,-999.0,41.3157
4,-79.063,-67.0,3631.8,-999.0,-999.0,41.495075
4,-79.063,-67.0,3778.1,-999.0,-999.0,41.888675
4,-79.063,-67.0,3891.2,-999.0,-999.0,41.7257
4,-77.8072,-67.0003,4.7,4.54,-999.0,45.228125
4,-77.8072,-67.0003,19.8,4.14,-999.0,44.980075
4,-77.8072,-67.0003,39.5,4.21,-999.0,45.014925
4,-77.8072,-67.0003,63.7,4.48,-999.0,44.74125
4,-77.8072,-67.0003,89.4,3.76,-999.0,44.160075
4,-77.8072,-67.0003,113.5,3.2,-999.0,43.3657
4,-77.8072,-67.0003,137.8,2.9,-999.0,43.00695
4,-77.8072,-67.0003,183.7,2.9,-999.0,42.708675
4,-77.8072,-67.0003,231.7,-999.0,-999.0,42.204375
4,-77.8072,-67.0003,280.9,-999.0,-999.0,42.1357
4,-77.8072,-67.0003,331.5,-999.0,-999.0,41.888675
4,-77.8072,-67.0003,379.9,-999.0,-999.0,41.384375
4,-77.8072,-67.0003,430.4,-999.0,-999.0,41.36695
4,-77.8072,-67.0003,479.1,-999.0,-999.0,41.45305
4,-77.8072,-67.0003,557.9,-999.0,-999.0,41.2993
4,-77.8072,-67.0003,657.9,-999.0,-999.0,41.128125
4,-77.8072,-67.0003,755.1,-999.0,-999.0,41.128125
4,-77.8072,-67.0003,854.9,-999.0,-999.0,41.230625
4,-77.8072,-67.0003,953.2,-999.0,-999.0,41.273675
4,-77.8072,-67.0003,1051.2,-999.0,-999.0,41.427425
4,-77.8072,-67.0003,1151.2,-999.0,-999.0,41.734925
4,-77.8072,-67.0003,1248.4,-999.0,-999.0,41.5125
4,-77.8072,-67.0003,1346.9,-999.0,-999.0,41.6232
4,-77.8072,-67.0003,1445.0,-999.0,-999.0,41.376175
4,-77.8072,-67.0003,1543.9,-999.0,-999.0,41.6068
4,-77.8072,-67.0003,1641.6,-999.0,-999.0,41.632425
4,-77.8072,-67.0003,1739.3,-999.0,-999.0,41.640625
4,-77.8072,-67.0003,1908.1,-999.0,-999.0,41.3075
4,-77.8072,-67.0003,2132.7,-999.0,-999.0,41.529925
4,-77.8072,-67.0003,2377.0,-999.0,-999.0,41.119925
4,-77.8072,-67.0003,2621.1,-999.0,-999.0,41.26445
4,-77.8072,-67.0003,2865.8,-999.0,-999.0,41.8118
4,-77.8072,-67.0003,3144.9,-999.0,-999.0,41.333125
4,-77.8072,-67.0003,3438.0,-999.0,-999.0,41.786175
4,-77.8072,-67.0003,3719.0,-999.0,-999.0,41.55555
4,-77.8072,-67.0003,3806.1,-999.0,-999.0,41.392575
4,-75.7972,-67.0001,1.9,4.67,-999.0,44.9934
4,-75.7972,-67.0001,34.3,4.74,-999.0,46.13935
4,-75.7972,-67.0001,58.9,4.37,-999.0,45.60225
4,-75.7972,-67.0001,83.3,3.94,-999.0,45.24965
4,-75.7972,-67.0001,109.4,3.43,-999.0,44.72075
4,-75.7972,-67.0001,132.9,2.95,-999.0,44.04835
4,-75.7972,-67.0001,163.6,2.72,-999.0,43.126875
4,-75.7972,-67.0001,213.0,-999.0,-999.0,42.7343
4,-75.7972,-67.0001,262.7,-999.0,-999.0,42.29355
4,-75.7972,-67.0001,312.2,-999.0,-999.0,41.8692
4,-75.7972,-67.0001,360.9,-999.0,-999.0,41.58015
4,-75.7972,-67.0001,410.6,-999.0,-999.0,41.548375
4,-75.7972,-67.0001,459.5,-999.0,-999.0,41.5002
4,-75.7972,-67.0001,528.6,-999.0,-999.0,41.292125
4,-75.7972,-67.0001,627.7,-999.0,-999.0,41.41205
4,-75.7972,-67.0001,726.6,-999.0,-999.0,41.388475
4,-75.7972,-67.0001,825.4,-999.0,-999.0,41.267525
4,-75.7972,-67.0001,923.9,-999.0,-999.0,41.179375
4,-75.7972,-67.0001,1021.6,-999.0,-999.0,41.035875
4,-75.7972,-67.0001,1121.5,-999.0,-999.0,41.42025
4,-75.7972,-67.0001,1219.0,-999.0,-999.0,41.3239
4,-75.7972,-67.0001,1318.3,-999.0,-999.0,41.26035
4,-75.7972,-67.0001,1415.4,-999.0,-999.0,41.5002
4,-75.7972,-67.0001,1513.2,-999.0,-999.0,41.3075
4,-75.7972,-67.0001,1612.9,-999.0,-999.0,40.87495
4,-75.7972,-67.0001,1710.0,-999.0,-999.0,40.9959
4,-75.7972,-67.0001,1838.3,-999.0,-999.0,41.39565
4,-75.7972,-67.0001,2034.0,-999.0,-999.0,41.24395
4,-75.7972,-67.0001,2229.6,-999.0,-999.0,41.164
4,-75.7972,-67.0001,2426.1,-999.0,-999.0,40.859575
4,-75.7972,-67.0001,2621.4,-999.0,-999.0,41.24395
4,-75.7972,-67.0001,2816.6,-999.0,-999.0,40.834975
4,-75.7972,-67.0001,3012.5,-999.0,-999.0,41.07585
4,-75.7972,-67.0001,3144.3,-999.0,-999.0,40.9877
4,-75.7972,-67.0001,3241.4,-999.0,-999.0,40.9959
4,-75.7972,-67.0001,3347.3,-999.0,-999.0,41.179375
4,-74.5143,-67.0001,5.0,4.75,-999.0,44.639775
4,-74.5143,-67.0001,24.0,4.1,-999.0,44.2144
4,-74.5143,-67.0001,49.2,4.67,-999.0,44.114975
4,-74.5143,-67.0001,75.5,4.67,-999.0,43.87
4,-74.5143,-67.0001,98.8,3.43,-999.0,43.807475
4,-74.5143,-67.0001,122.9,3.18,-999.0,43.707025
4,-74.5143,-67.0001,148.9,2.76,-999.0,43.571725
4,-74.5143,-67.0001,172.8,2.61,-999.0,42.464725
4,-74.5143,-67.0001,197.6,2.82,-999.0,42.07625
4,-74.5143,-67.0001,223.2,-999.0,-999.0,42.33865
4,-74.5143,-67.0001,248.9,-999.0,-999.0,41.458175
4,-74.5143,-67.0001,297.1,-999.0,-999.0,41.439725
4,-74.5143,-67.0001,345.1,-999.0,-999.0,40.634075
4,-74.5143,-67.0001,399.2,-999.0,-999.0,40.851375
4,-74.5143,-67.0001,445.4,-999.0,-999.0,40.9057
4,-74.5143,-67.0001,494.6,-999.0,-999.0,40.416775
4,-74.5143,-67.0001,598.8,-999.0,-999.0,40.244575
4,-74.5143,-67.0001,697.0,-999.0,-999.0,40.2292
4,-74.5143,-67.0001,785.1,-999.0,-999.0,40.12055
4,-74.5143,-67.0001,883.7,-999.0,-999.0,40.789875
4,-74.5143,-67.0001,982.6,-999.0,-999.0,40.90775
4,-74.5143,-67.0001,1086.9,-999.0,-999.0,40.935425
4,-74.5143,-67.0001,1180.6,-999.0,-999.0,40.726325
4,-74.5143,-67.0001,1279.7,-999.0,-999.0,40.64535
4,-74.5143,-67.0001,1375.5,-999.0,-999.0,40.654575
4,-74.5143,-67.0001,1476.5,-999.0,-999.0,40.779625
4,-74.5143,-67.0001,1583.7,-999.0,-999.0,40.8606
4,-74.5143,-67.0001,1683.2,-999.0,-999.0,40.9057
4,-74.5143,-67.0001,1773.0,-999.0,-999.0,40.779625
4,-74.5143,-67.0001,1967.2,-999.0,-999.0,40.4711
4,-74.5143,-67.0001,2165.5,-999.0,-999.0,40.670975
4,-74.5143,-67.0001,2362.1,-999.0,-999.0,40.83395
4,-74.5143,-67.0001,2559.8,-999.0,-999.0,40.960025
4,-74.5143,-67.0001,2756.5,-999.0,-999.0,41.023575
4,-74.5143,-67.0001,2826.3,-999.0,-999.0,41.23165
4,-74.5143,-67.0001,2897.5,-999.0,-999.0,41.49405
4,-73.4076,-66.999,2.4,4.97,-999.0,44.82735
4,-73.4076,-66.999,24.5,5.0,-999.0,44.731
4,-73.4076,-66.999,49.5,4.89,-999.0,44.514725
4,-73.4076,-66.999,70.0,3.97,-999.0,44.29845
4,-73.4076,-66.999,89.6,3.34,-999.0,44.125225
4,-73.4076,-66.999,113.5,2.99,-999.0,43.596325
4,-73.4076,-66.999,138.0,2.57,-999.0,43.2714
4,-73.4076,-66.999,182.7,2.63,-999.0,43.1525
4,-73.4076,-66.999,232.2,-999.0,-999.0,42.720975
4,-73.4076,-66.999,282.3,-999.0,-999.0,41.9307
4,-73.4076,-66.999,331.4,-999.0,-999.0,41.780025
4,-73.4076,-66.999,381.8,-999.0,-999.0,41.390525
4,-73.4076,-66.999,430.3,-999.0,-999.0,41.41205
4,-73.4076,-66.999,479.7,-999.0,-999.0,41.3362
4,-73.4076,-66.999,557.8,-999.0,-999.0,41.3362
4,-73.4076,-66.999,656.8,-999.0,-999.0,41.499175
4,-73.4076,-66.999,756.0,-999.0,-999.0,41.985025
4,-73.4076,-66.999,854.4,-999.0,-999.0,41.88765
4,-73.4076,-66.999,952.2,-999.0,-999.0,41.661125
4,-73.4076,-66.999,1050.2,-999.0,-999.0,41.380275
4,-73.4076,-66.999,1149.5,-999.0,-999.0,40.8073
4,-73.4076,-66.999,1247.6,-999.0,-999.0,40.871875
4,-73.4076,-66.999,1346.8,-999.0,-999.0,40.828825
4,-73.4076,-66.999,1443.2,-999.0,-999.0,41.0451
4,-73.4076,-66.999,1543.2,-999.0,-999.0,41.542225
4,-73.4076,-66.999,1641.6,-999.0,-999.0,41.7585
4,-73.4076,-66.999,1739.8,-999.0,-999.0,41.7585
4,-73.4076,-66.999,1906.2,-999.0,-999.0,41.3362
4,-73.4076,-66.999,2103.7,-999.0,-999.0,41.185525
4,-73.4076,-66.999,2298.8,-999.0,-999.0,41.6396
4,-73.4076,-66.999,2494.0,-999.0,-999.0,41.595525
4,-73.4076,-66.999,2689.9,-999.0,-999.0,41.747225
4,-73.4076,-66.999,2887.9,-999.0,-999.0,41.574
4,-73.4076,-66.999,3081.2,-999.0,-999.0,41.8446
4,-73.4076,-66.999,3242.4,-999.0,-999.0,41.369
4,-73.4076,-66.999,3352.8,-999.0,-999.0,42.103925
4,-73.0125,-66.9989,5.5,-999.0,-999.0,44.4727
4,-73.0125,-66.9989,24.4,4.62,-999.0,44.92575
4,-73.0125,-66.9989,49.3,4.43,-999.0,44.80275
4,-73.0125,-66.9989,63.9,-999.0,-999.0,44.764825
4,-73.0125,-66.9989,87.9,3.93,-999.0,44.859125
4,-73.0125,-66.9989,98.4,-999.0,-999.0,44.057575
4,-73.0125,-66.9989,124.3,2.99,-999.0,43.255
4,-73.0125,-66.9989,149.7,2.6,-999.0,43.405675
4,-73.0125,-66.9989,173.4,2.52,-999.0,43.264225
4,-73.0125,-66.9989,198.4,2.61,-999.0,43.20785
4,-73.0125,-66.9989,223.1,-999.0,-999.0,43.434375
4,-73.0125,-66.9989,246.9,-999.0,-999.0,42.77325
